Date,Region,Cluster,Sub_Cluster,Customer_Group,Brand,SKU_ID,SKU_Name,Forecast_Lag0_Units,Shipped_Units
2026-05-01,EMEA,EMEA Central,DACH,Travel Retail,Velvet Cacao,CHO-0016,Velvet Cacao Dark Truffles 100g,12685,14295
2026-06-01,EMEA,EMEA Central,DACH,Travel Retail,Velvet Cacao,CHO-0016,Velvet Cacao Dark Truffles 100g,17607,13459
2025-07-01,EMEA,EMEA North,UK & Ireland,Discounter,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,10724,8977
2025-08-01,EMEA,EMEA North,UK & Ireland,Discounter,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,9888,8192
2025-09-01,EMEA,EMEA North,UK & Ireland,Discounter,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,8109,6682
2025-10-01,EMEA,EMEA North,UK & Ireland,Discounter,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,9391,7566
2025-11-01,EMEA,EMEA North,UK & Ireland,Discounter,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,9609,8488
2025-12-01,EMEA,EMEA North,UK & Ireland,Discounter,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,10333,8993
2026-01-01,EMEA,EMEA North,UK & Ireland,Discounter,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,11631,10041
2026-02-01,EMEA,EMEA North,UK & Ireland,Discounter,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,10891,10731
2026-03-01,EMEA,EMEA North,UK & Ireland,Discounter,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,12213,10804
2026-04-01,EMEA,EMEA North,UK & Ireland,Discounter,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,10327,10118
2026-05-01,EMEA,EMEA North,UK & Ireland,Discounter,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,9221,8698
2026-06-01,EMEA,EMEA North,UK & Ireland,Discounter,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,9129,8815
2025-07-01,EMEA,EMEA Central,Benelux,E-commerce,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,1884,1936
2025-08-01,EMEA,EMEA Central,Benelux,E-commerce,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,1560,1739
2025-09-01,EMEA,EMEA Central,Benelux,E-commerce,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,2549,1767
2025-10-01,EMEA,EMEA Central,Benelux,E-commerce,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,2125,1896
2025-11-01,EMEA,EMEA Central,Benelux,E-commerce,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,2425,2091
2025-12-01,EMEA,EMEA Central,Benelux,E-commerce,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,1904,2395
2026-01-01,EMEA,EMEA Central,Benelux,E-commerce,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,2117,2713
2026-02-01,EMEA,EMEA Central,Benelux,E-commerce,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,2572,2551
2026-03-01,EMEA,EMEA Central,Benelux,E-commerce,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,2684,2586
2026-04-01,EMEA,EMEA Central,Benelux,E-commerce,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,1651,2791
2026-05-01,EMEA,EMEA Central,Benelux,E-commerce,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,2619,2727
2026-06-01,EMEA,EMEA Central,Benelux,E-commerce,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,2337,2330
2025-07-01,EMEA,EMEA East,Poland,Foodservice,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,9690,10038
2025-08-01,EMEA,EMEA East,Poland,Foodservice,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,9571,9566
2025-09-01,EMEA,EMEA East,Poland,Foodservice,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,13225,8726
2025-10-01,EMEA,EMEA East,Poland,Foodservice,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,13413,8876
2025-11-01,EMEA,EMEA East,Poland,Foodservice,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,16063,10787
2025-12-01,EMEA,EMEA East,Poland,Foodservice,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,9837,10458
2026-01-01,EMEA,EMEA East,Poland,Foodservice,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,11261,11219
2026-02-01,EMEA,EMEA East,Poland,Foodservice,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,12023,12404
2026-03-01,EMEA,EMEA East,Poland,Foodservice,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,12684,12641
2026-04-01,EMEA,EMEA East,Poland,Foodservice,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,11621,12002
2026-05-01,EMEA,EMEA East,Poland,Foodservice,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,11268,11786
2026-06-01,EMEA,EMEA East,Poland,Foodservice,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,11893,11783
2025-07-01,EMEA,EMEA North,Nordics,Grocery Retail,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,1774,1994
2025-08-01,EMEA,EMEA North,Nordics,Grocery Retail,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,1807,1839
2025-09-01,EMEA,EMEA North,Nordics,Grocery Retail,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,1703,1678
2025-10-01,EMEA,EMEA North,Nordics,Grocery Retail,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,1778,1814
2025-11-01,EMEA,EMEA North,Nordics,Grocery Retail,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,2392,2220
2025-12-01,EMEA,EMEA North,Nordics,Grocery Retail,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,1929,1928
2026-01-01,EMEA,EMEA North,Nordics,Grocery Retail,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,2300,2187
2026-02-01,EMEA,EMEA North,Nordics,Grocery Retail,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,2472,2446
2026-03-01,EMEA,EMEA North,Nordics,Grocery Retail,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,2525,2444
2026-04-01,EMEA,EMEA North,Nordics,Grocery Retail,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,2182,2158
2026-05-01,EMEA,EMEA North,Nordics,Grocery Retail,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,1678,1591
2026-06-01,EMEA,EMEA North,Nordics,Grocery Retail,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,1966,1962
2025-07-01,EMEA,EMEA South,Adria,Travel Retail,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,1210,1204
2025-08-01,EMEA,EMEA South,Adria,Travel Retail,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,1064,1213
2025-09-01,EMEA,EMEA South,Adria,Travel Retail,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,1067,1124
2025-10-01,EMEA,EMEA South,Adria,Travel Retail,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,1104,1027
2025-11-01,EMEA,EMEA South,Adria,Travel Retail,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,1175,1201
2025-12-01,EMEA,EMEA South,Adria,Travel Retail,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,1234,1340
2026-01-01,EMEA,EMEA South,Adria,Travel Retail,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,1520,1448
2026-02-01,EMEA,EMEA South,Adria,Travel Retail,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,1420,1419
2026-03-01,EMEA,EMEA South,Adria,Travel Retail,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,1622,1553
2026-04-01,EMEA,EMEA South,Adria,Travel Retail,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,1530,1513
2026-05-01,EMEA,EMEA South,Adria,Travel Retail,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,1573,1545
2026-06-01,EMEA,EMEA South,Adria,Travel Retail,Velvet Cacao,CHO-0017,Velvet Cacao Cacao Nibs Bar 300g,1266,1248
2025-07-01,EMEA,EMEA Central,DACH,Convenience,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,766,803
2025-08-01,EMEA,EMEA Central,DACH,Convenience,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,640,652
2025-09-01,EMEA,EMEA Central,DACH,Convenience,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,733,738
2025-10-01,EMEA,EMEA Central,DACH,Convenience,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,721,740
2025-11-01,EMEA,EMEA Central,DACH,Convenience,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,957,935
2025-12-01,EMEA,EMEA Central,DACH,Convenience,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,796,810
2026-01-01,EMEA,EMEA Central,DACH,Convenience,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,929,894
2026-02-01,EMEA,EMEA Central,DACH,Convenience,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,1142,1129
2026-03-01,EMEA,EMEA Central,DACH,Convenience,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,1142,1175
2026-04-01,EMEA,EMEA Central,DACH,Convenience,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,972,1007
2026-05-01,EMEA,EMEA Central,DACH,Convenience,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,908,972
2026-06-01,EMEA,EMEA Central,DACH,Convenience,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,1003,991
2025-07-01,EMEA,EMEA East,Poland,Discounter,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,1170,1136
2025-08-01,EMEA,EMEA East,Poland,Discounter,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,1272,1164
2025-09-01,EMEA,EMEA East,Poland,Discounter,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,1376,1194
2025-10-01,EMEA,EMEA East,Poland,Discounter,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,1225,1148
2025-11-01,EMEA,EMEA East,Poland,Discounter,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,1379,1242
2025-12-01,EMEA,EMEA East,Poland,Discounter,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,1678,1392
2026-01-01,EMEA,EMEA East,Poland,Discounter,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,1493,1366
2026-02-01,EMEA,EMEA East,Poland,Discounter,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,1953,1606
2026-03-01,EMEA,EMEA East,Poland,Discounter,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,1908,1651
2026-04-01,EMEA,EMEA East,Poland,Discounter,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,2203,1803
2026-05-01,EMEA,EMEA East,Poland,Discounter,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,1782,1450
2026-06-01,EMEA,EMEA East,Poland,Discounter,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,1648,1349
2025-07-01,EMEA,EMEA South,Adria,E-commerce,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,10611,9635
2025-08-01,EMEA,EMEA South,Adria,E-commerce,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,9493,8962
2025-09-01,EMEA,EMEA South,Adria,E-commerce,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,5555,9466
2025-10-01,EMEA,EMEA South,Adria,E-commerce,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,4303,8171
2025-11-01,EMEA,EMEA South,Adria,E-commerce,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,9094,9427
2025-12-01,EMEA,EMEA South,Adria,E-commerce,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,11489,11138
2026-01-01,EMEA,EMEA South,Adria,E-commerce,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,10449,10930
2026-02-01,EMEA,EMEA South,Adria,E-commerce,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,10549,10651
2026-03-01,EMEA,EMEA South,Adria,E-commerce,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,12831,12890
2026-04-01,EMEA,EMEA South,Adria,E-commerce,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,13928,13094
2026-05-01,EMEA,EMEA South,Adria,E-commerce,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,11350,11513
2026-06-01,EMEA,EMEA South,Adria,E-commerce,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,8343,9245
2025-07-01,EMEA,EMEA North,UK & Ireland,E-commerce,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,3408,3068
2025-08-01,EMEA,EMEA North,UK & Ireland,E-commerce,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,2787,2697
2025-09-01,EMEA,EMEA North,UK & Ireland,E-commerce,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,2701,2592
2025-10-01,EMEA,EMEA North,UK & Ireland,E-commerce,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,2712,2623
2025-11-01,EMEA,EMEA North,UK & Ireland,E-commerce,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,2771,2616
2025-12-01,EMEA,EMEA North,UK & Ireland,E-commerce,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,2838,2860
2026-01-01,EMEA,EMEA North,UK & Ireland,E-commerce,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,2470,2691
2026-02-01,EMEA,EMEA North,UK & Ireland,E-commerce,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,2516,2535
2026-03-01,EMEA,EMEA North,UK & Ireland,E-commerce,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,3290,3187
2026-04-01,EMEA,EMEA North,UK & Ireland,E-commerce,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,3026,3148
2026-05-01,EMEA,EMEA North,UK & Ireland,E-commerce,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,3165,3187
2026-06-01,EMEA,EMEA North,UK & Ireland,E-commerce,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,2935,3019
2025-07-01,EMEA,EMEA East,CEE,Foodservice,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,5288,8928
2025-08-01,EMEA,EMEA East,CEE,Foodservice,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,4528,7269
2025-09-01,EMEA,EMEA East,CEE,Foodservice,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,3997,6097
2025-10-01,EMEA,EMEA East,CEE,Foodservice,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,5088,7293
2025-11-01,EMEA,EMEA East,CEE,Foodservice,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,6839,8992
2025-12-01,EMEA,EMEA East,CEE,Foodservice,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,7685,9429
2026-01-01,EMEA,EMEA East,CEE,Foodservice,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,7997,10084
2026-02-01,EMEA,EMEA East,CEE,Foodservice,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,9776,11381
2026-03-01,EMEA,EMEA East,CEE,Foodservice,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,9433,11344
2026-04-01,EMEA,EMEA East,CEE,Foodservice,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,11018,11930
2026-05-01,EMEA,EMEA East,CEE,Foodservice,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,10116,11295
2026-06-01,EMEA,EMEA East,CEE,Foodservice,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,11158,11125
2025-07-01,EMEA,EMEA East,Turkey,Travel Retail,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,13328,12973
2025-08-01,EMEA,EMEA East,Turkey,Travel Retail,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,14221,13128
2025-09-01,EMEA,EMEA East,Turkey,Travel Retail,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,14393,12458
2025-10-01,EMEA,EMEA East,Turkey,Travel Retail,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,13961,12386
2025-11-01,EMEA,EMEA East,Turkey,Travel Retail,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,14335,12874
2025-12-01,EMEA,EMEA East,Turkey,Travel Retail,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,15947,13911
2026-01-01,EMEA,EMEA East,Turkey,Travel Retail,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,18646,15429
2026-02-01,EMEA,EMEA East,Turkey,Travel Retail,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,20331,16367
2026-03-01,EMEA,EMEA East,Turkey,Travel Retail,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,20639,15584
2026-04-01,EMEA,EMEA East,Turkey,Travel Retail,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,21014,15934
2026-05-01,EMEA,EMEA East,Turkey,Travel Retail,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,18941,13784
2026-06-01,EMEA,EMEA East,Turkey,Travel Retail,Velvet Cacao,CHO-0018,Velvet Cacao Cacao Nibs Bar 250g,19925,14160
2025-07-01,EMEA,EMEA South,Adria,Discounter,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,5346,6412
2025-08-01,EMEA,EMEA South,Adria,Discounter,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,5317,6074
2025-09-01,EMEA,EMEA South,Adria,Discounter,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,4956,6112
2025-10-01,EMEA,EMEA South,Adria,Discounter,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,4748,5949
2025-11-01,EMEA,EMEA South,Adria,Discounter,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,5586,6805
2025-12-01,EMEA,EMEA South,Adria,Discounter,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,5273,6929
2026-01-01,EMEA,EMEA South,Adria,Discounter,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,5714,7583
2026-02-01,EMEA,EMEA South,Adria,Discounter,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,6341,7330
2026-03-01,EMEA,EMEA South,Adria,Discounter,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,7664,8806
2026-04-01,EMEA,EMEA South,Adria,Discounter,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,5949,7909
2026-05-01,EMEA,EMEA South,Adria,Discounter,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,6486,7629
2026-06-01,EMEA,EMEA South,Adria,Discounter,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,4937,6191
2025-07-01,EMEA,EMEA Central,Benelux,E-commerce,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,1278,1272
2025-08-01,EMEA,EMEA Central,Benelux,E-commerce,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,1145,1172
2025-09-01,EMEA,EMEA Central,Benelux,E-commerce,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,1331,1330
2025-10-01,EMEA,EMEA Central,Benelux,E-commerce,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,1240,1173
2025-11-01,EMEA,EMEA Central,Benelux,E-commerce,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,1516,1483
2025-12-01,EMEA,EMEA Central,Benelux,E-commerce,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,1425,1530
2026-01-01,EMEA,EMEA Central,Benelux,E-commerce,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,1600,1614
2026-02-01,EMEA,EMEA Central,Benelux,E-commerce,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,1816,1695
2026-03-01,EMEA,EMEA Central,Benelux,E-commerce,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,1672,1686
2026-04-01,EMEA,EMEA Central,Benelux,E-commerce,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,1743,1878
2026-05-01,EMEA,EMEA Central,Benelux,E-commerce,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,1605,1492
2026-06-01,EMEA,EMEA Central,Benelux,E-commerce,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,1319,1284
2025-07-01,EMEA,EMEA East,Turkey,Wholesale / Cash & Carry,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,5797,6237
2025-08-01,EMEA,EMEA East,Turkey,Wholesale / Cash & Carry,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,6670,5685
2025-09-01,EMEA,EMEA East,Turkey,Wholesale / Cash & Carry,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,4960,5010
2025-10-01,EMEA,EMEA East,Turkey,Wholesale / Cash & Carry,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,5686,6369
2025-11-01,EMEA,EMEA East,Turkey,Wholesale / Cash & Carry,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,6651,7141
2025-12-01,EMEA,EMEA East,Turkey,Wholesale / Cash & Carry,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,11382,7879
2026-01-01,EMEA,EMEA East,Turkey,Wholesale / Cash & Carry,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,4970,8038
2026-02-01,EMEA,EMEA East,Turkey,Wholesale / Cash & Carry,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,9346,8420
2026-03-01,EMEA,EMEA East,Turkey,Wholesale / Cash & Carry,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,5947,9430
2026-04-01,EMEA,EMEA East,Turkey,Wholesale / Cash & Carry,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,9384,9613
2026-05-01,EMEA,EMEA East,Turkey,Wholesale / Cash & Carry,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,8136,8994
2026-06-01,EMEA,EMEA East,Turkey,Wholesale / Cash & Carry,Velvet Cacao,CHO-0019,Velvet Cacao Espresso Dark Bar 200g,4025,7435
2025-07-01,EMEA,EMEA East,Turkey,Travel Retail,Velvet Cacao,CHO-0020,Velvet Cacao Espresso Dark Bar 250g,9925,9889
2025-08-01,EMEA,EMEA East,Turkey,Travel Retail,Velvet Cacao,CHO-0020,Velvet Cacao Espresso Dark Bar 250g,9032,9403
2025-09-01,EMEA,EMEA East,Turkey,Travel Retail,Velvet Cacao,CHO-0020,Velvet Cacao Espresso Dark Bar 250g,10556,10580
2025-10-01,EMEA,EMEA East,Turkey,Travel Retail,Velvet Cacao,CHO-0020,Velvet Cacao Espresso Dark Bar 250g,10042,10040
2025-11-01,EMEA,EMEA East,Turkey,Travel Retail,Velvet Cacao,CHO-0020,Velvet Cacao Espresso Dark Bar 250g,12400,11859
2025-12-01,EMEA,EMEA East,Turkey,Travel Retail,Velvet Cacao,CHO-0020,Velvet Cacao Espresso Dark Bar 250g,12089,11532
2026-01-01,EMEA,EMEA East,Turkey,Travel Retail,Velvet Cacao,CHO-0020,Velvet Cacao Espresso Dark Bar 250g,12918,13090
2026-02-01,EMEA,EMEA East,Turkey,Travel Retail,Velvet Cacao,CHO-0020,Velvet Cacao Espresso Dark Bar 250g,15346,15478
2026-03-01,EMEA,EMEA East,Turkey,Travel Retail,Velvet Cacao,CHO-0020,Velvet Cacao Espresso Dark Bar 250g,13574,13223
2026-04-01,EMEA,EMEA East,Turkey,Travel Retail,Velvet Cacao,CHO-0020,Velvet Cacao Espresso Dark Bar 250g,12174,12466
2026-05-01,EMEA,EMEA East,Turkey,Travel Retail,Velvet Cacao,CHO-0020,Velvet Cacao Espresso Dark Bar 250g,14663,14326
2026-06-01,EMEA,EMEA East,Turkey,Travel Retail,Velvet Cacao,CHO-0020,Velvet Cacao Espresso Dark Bar 250g,11940,11982
2025-07-01,EMEA,EMEA East,CEE,Wholesale / Cash & Carry,Velvet Cacao,CHO-0020,Velvet Cacao Espresso Dark Bar 250g,6771,6795
2025-08-01,EMEA,EMEA East,CEE,Wholesale / Cash & Carry,Velvet Cacao,CHO-0020,Velvet Cacao Espresso Dark Bar 250g,7246,7187
2025-09-01,EMEA,EMEA East,CEE,Wholesale / Cash & Carry,Velvet Cacao,CHO-0020,Velvet Cacao Espresso Dark Bar 250g,7802,7451
2025-10-01,EMEA,EMEA East,CEE,Wholesale / Cash & Carry,Velvet Cacao,CHO-0020,Velvet Cacao Espresso Dark Bar 250g,7952,8248
2025-11-01,EMEA,EMEA East,CEE,Wholesale / Cash & Carry,Velvet Cacao,CHO-0020,Velvet Cacao Espresso Dark Bar 250g,7201,7499
